[55, 18, 52, 87, 15, 21, 69, 93, 17, 37, 23, 20, 73, 58, 14, 16, 10, 44, 97, 90, 22, 31, 59, 61, 76, 60, 50, 86, 8, 6, 82, 54, 28, 45, 2, 47, 4, 95, 77, 51, 70, 40, 99, 13, 29, 38, 49, 72, 43, 84, 67, 24, 80, 68, 1, 39, 63, 53, 81, 94, 75, 32, 12, 36, 42, 26, 85, 34, 19, 56, 11, 33, 92, 27, 57, 66, 41, 7, 91, 0, 62, 5, 48, 30, 79, 88, 96, 74, 71, 9, 83, 35, 98, 46, 89, 78, 3, 64, 65, 25]
[61, 59, 76, 19, 11, 82, 54, 33, 2, 13, 99, 47, 51, 77, 38, 95, 4, 36, 12, 75, 32, 94, 81, 43, 49, 72, 1, 39, 63, 68, 50, 60, 80, 24, 86, 8, 6, 56, 85, 26, 34, 22, 97, 90, 44, 31, 14, 16, 10, 73, 20, 58, 71, 9, 83, 35, 37, 23, 98, 17, 78, 52, 87, 15, 69, 21, 93, 7, 91, 0, 62, 48, 5, 74, 18, 89, 3, 64, 65, 25, 30, 79, 41, 55, 96, 88, 92, 27, 66, 57, 28, 45, 42, 40, 70, 29, 84, 67, 53, 46]
[50, 60, 80, 24, 68, 43, 49, 72, 81, 94, 32, 75, 12, 4, 36, 77, 51, 95, 38, 29, 47, 99, 40, 70, 13, 2, 42, 45, 28, 54, 82, 33, 11, 19, 56, 8, 6, 86, 61, 59, 76, 10, 16, 14, 31, 44, 90, 22, 97, 46, 41, 7, 91, 48, 5, 62, 0, 30, 79, 88, 55, 96, 18, 52, 15, 21, 93, 87, 69, 3, 64, 65, 25, 23, 37, 35, 98, 17, 78, 83, 9, 71, 73, 20, 58, 89, 74, 27, 92, 57, 66, 1, 39, 63, 53, 67, 84, 26, 85, 34]
[89, 5, 48, 62, 0, 91, 7, 41, 79, 30, 55, 96, 18, 52, 87, 15, 21, 93, 17, 78, 23, 37, 35, 98, 16, 14, 10, 44, 31, 22, 97, 90, 46, 92, 27, 57, 66, 50, 80, 24, 60, 72, 43, 63, 39, 53, 1, 68, 49, 84, 67, 81, 94, 12, 75, 32, 4, 36, 77, 51, 95, 38, 29, 47, 99, 40, 70, 13, 2, 45, 28, 54, 82, 33, 42, 11, 19, 85, 26, 76, 61, 59, 34, 86, 8, 6, 56, 58, 73, 20, 71, 9, 83, 69, 64, 65, 25, 3, 74, 88]
[75, 25, 55, 99, 68, 48, 85, 40, 16, 91, 18, 95, 35, 23, 17, 44, 43, 58, 7, 98, 96, 31, 28, 10, 9, 69, 52, 92, 84, 72, 67, 61, 39, 90, 27, 0, 94, 26, 57, 83, 6, 63, 81, 49, 12, 77, 30, 47, 62, 41, 1, 13, 82, 59, 73, 93, 34, 60, 46, 87, 22, 21, 89, 20, 29, 53, 88, 15, 37, 24, 8, 54, 36, 65, 3, 5, 76, 14, 32, 19, 2, 38, 4, 66, 78, 80, 64, 71, 45, 56, 33, 79, 74, 70, 11, 97, 42, 51, 86, 50]
[77, 1, 12, 40, 16, 76, 23, 87, 21, 22, 24, 8, 45, 70, 33, 26, 56, 93, 6, 83, 57, 7, 28, 75, 98, 96, 10, 92, 67, 0, 9, 85, 48, 25, 74, 29, 72, 66, 61, 4, 69, 52, 78, 64, 80, 99, 55, 68, 37, 19, 79, 20, 89, 11, 94, 97, 58, 34, 42, 51, 86, 88, 41, 50, 81, 30, 62, 54, 15, 49, 63, 13, 82, 36, 71, 73, 59, 35, 91, 18, 47, 53, 14, 32, 3, 5, 65, 31, 27, 90, 2, 84, 38, 39, 17, 44, 95, 43, 46, 60]
[95, 36, 4, 77, 51, 84, 29, 28, 45, 42, 70, 40, 99, 13, 2, 82, 54, 33, 11, 19, 26, 85, 34, 76, 22, 97, 90, 44, 58, 73, 20, 71, 9, 83, 35, 37, 23, 78, 52, 87, 15, 69, 65, 3, 64, 96, 18, 89, 17, 93, 21, 48, 5, 62, 0, 7, 74, 79, 30, 88, 41, 55, 91, 10, 14, 16, 31, 46, 92, 66, 57, 50, 8, 6, 56, 86, 24, 80, 60, 68, 72, 43, 49, 38, 47, 59, 61, 63, 39, 53, 1, 75, 12, 32, 94, 81, 67, 27, 25, 98]
[84, 43, 72, 49, 67, 50, 80, 24, 60, 66, 57, 27, 92, 76, 61, 59, 90, 44, 97, 22, 31, 14, 16, 10, 73, 20, 71, 58, 35, 98, 23, 37, 17, 78, 52, 15, 87, 93, 21, 69, 18, 74, 3, 64, 65, 25, 96, 55, 30, 79, 88, 41, 7, 91, 0, 62, 48, 5, 89, 83, 9, 46, 86, 8, 6, 11, 82, 54, 33, 28, 13, 2, 42, 45, 40, 70, 99, 47, 29, 77, 51, 95, 4, 36, 32, 75, 12, 94, 81, 39, 63, 53, 1, 68, 56, 19, 34, 85, 26, 38]
[16, 10, 14, 58, 73, 20, 71, 62, 5, 48, 91, 7, 86, 50, 57, 27, 92, 76, 34, 85, 6, 8, 56, 11, 19, 13, 2, 40, 70, 99, 95, 77, 51, 4, 36, 32, 75, 12, 94, 81, 67, 47, 29, 38, 33, 54, 82, 26, 61, 59, 90, 97, 44, 31, 46, 22, 93, 87, 15, 52, 89, 78, 23, 37, 17, 96, 64, 3, 18, 65, 69, 21, 74, 88, 41, 30, 79, 55, 43, 63, 39, 68, 49, 72, 45, 42, 28, 60, 80, 24, 84, 1, 53, 66, 0, 35, 83, 9, 98, 25]
[22, 97, 90, 44, 31, 10, 14, 16, 73, 20, 58, 5, 48, 62, 91, 7, 41, 53, 39, 63, 68, 43, 49, 72, 38, 77, 51, 95, 4, 12, 75, 32, 36, 40, 70, 13, 2, 45, 82, 54, 28, 42, 99, 47, 60, 57, 27, 92, 0, 65, 64, 3, 25, 52, 78, 69, 87, 15, 21, 93, 17, 37, 23, 83, 9, 71, 89, 18, 55, 30, 79, 88, 96, 74, 35, 98, 80, 24, 50, 6, 8, 56, 11, 19, 85, 34, 26, 76, 59, 61, 86, 84, 33, 29, 1, 67, 81, 94, 66, 46]
[63, 13, 42, 83, 6, 57, 51, 70, 45, 24, 37, 19, 64, 78, 46, 80, 40, 91, 18, 17, 95, 76, 54, 21, 22, 87, 53, 74, 8, 20, 0, 89, 66, 4, 39, 38, 67, 69, 52, 9, 79, 98, 7, 96, 27, 72, 84, 92, 2, 60, 31, 58, 11, 97, 94, 99, 55, 68, 25, 61, 29, 85, 48, 10, 28, 75, 90, 33, 56, 93, 26, 65, 49, 35, 44, 16, 77, 12, 1, 47, 30, 50, 41, 32, 14, 5, 82, 86, 73, 59, 34, 71, 36, 3, 81, 23, 15, 88, 62, 43]
[9, 78, 87, 21, 15, 69, 25, 5, 62, 71, 83, 3, 55, 53, 63, 39, 36, 47, 7, 0, 79, 43, 1, 29, 99, 38, 4, 13, 40, 45, 42, 97, 90, 31, 82, 54, 26, 11, 8, 60, 50, 6, 56, 19, 61, 22, 44, 14, 16, 58, 73, 20, 24, 80, 85, 34, 46, 96, 52, 23, 17, 98, 30, 41, 88, 91, 48, 18, 89, 84, 67, 28, 2, 93, 65, 74, 92, 27, 35, 37, 66, 57, 59, 76, 86, 68, 72, 81, 32, 75, 12, 51, 77, 95, 49, 33, 94, 70, 64, 10]
[48, 5, 62, 7, 91, 66, 92, 27, 41, 79, 30, 88, 96, 74, 18, 52, 15, 87, 69, 93, 21, 65, 64, 3, 25, 23, 37, 17, 9, 83, 58, 73, 20, 71, 16, 14, 10, 44, 90, 22, 97, 46, 31, 53, 39, 63, 43, 72, 49, 68, 60, 50, 86, 19, 26, 85, 34, 61, 59, 76, 56, 54, 82, 33, 28, 13, 45, 2, 42, 40, 70, 99, 47, 51, 77, 95, 4, 36, 12, 32, 75, 81, 94, 1, 84, 67, 80, 24, 6, 8, 11, 38, 29, 57, 0, 35, 98, 78, 89, 55]
[60, 50, 86, 56, 8, 6, 19, 54, 82, 11, 26, 85, 34, 61, 59, 76, 97, 44, 90, 22, 31, 16, 14, 10, 46, 62, 48, 5, 89, 18, 74, 96, 3, 64, 65, 25, 15, 87, 69, 21, 93, 17, 78, 23, 37, 35, 98, 83, 9, 73, 20, 71, 58, 91, 7, 41, 79, 30, 88, 55, 52, 75, 12, 32, 94, 81, 38, 77, 51, 95, 4, 36, 47, 99, 40, 70, 13, 2, 42, 45, 28, 33, 84, 67, 43, 72, 49, 68, 63, 39, 53, 1, 66, 27, 92, 57, 80, 24, 29, 0]
[61, 59, 90, 97, 22, 91, 16, 14, 10, 20, 71, 87, 15, 21, 69, 78, 17, 37, 48, 7, 18, 9, 58, 73, 46, 62, 5, 93, 52, 29, 36, 4, 95, 77, 51, 2, 45, 82, 54, 28, 96, 83, 98, 35, 50, 86, 8, 56, 19, 26, 34, 85, 84, 39, 63, 53, 24, 80, 43, 72, 67, 38, 32, 12, 75, 94, 81, 1, 44, 31, 57, 11, 6, 40, 13, 99, 70, 47, 49, 92, 27, 33, 42, 76, 64, 79, 30, 88, 74, 55, 3, 65, 25, 41, 89, 23, 0, 60, 68, 66]
[21, 15, 87, 69, 93, 78, 23, 37, 35, 98, 83, 9, 62, 5, 48, 91, 0, 92, 27, 66, 41, 88, 30, 79, 18, 74, 96, 55, 7, 89, 3, 52, 17, 90, 44, 97, 22, 14, 16, 10, 31, 46, 73, 58, 20, 71, 8, 6, 19, 82, 54, 11, 26, 85, 34, 61, 59, 76, 86, 50, 24, 80, 60, 57, 68, 63, 39, 53, 72, 49, 43, 94, 75, 12, 32, 36, 4, 77, 51, 95, 38, 47, 99, 70, 40, 42, 2, 13, 28, 45, 33, 29, 84, 67, 81, 1, 56, 65, 64, 25]
[16, 14, 10, 58, 73, 20, 71, 9, 83, 35, 37, 23, 78, 17, 93, 21, 15, 87, 52, 18, 96, 41, 7, 91, 0, 62, 48, 5, 74, 30, 79, 88, 66, 57, 92, 27, 50, 24, 80, 60, 86, 8, 6, 56, 11, 19, 34, 85, 26, 82, 54, 2, 45, 28, 42, 33, 13, 70, 40, 99, 47, 38, 95, 51, 77, 4, 36, 12, 75, 32, 94, 81, 72, 49, 43, 39, 63, 53, 1, 68, 76, 61, 59, 90, 97, 22, 44, 31, 46, 98, 89, 65, 64, 3, 55, 69, 25, 84, 67, 29]
[90, 44, 31, 16, 14, 10, 73, 20, 71, 58, 35, 37, 23, 98, 17, 78, 52, 15, 87, 93, 21, 69, 18, 96, 55, 30, 79, 41, 7, 91, 0, 62, 48, 5, 89, 83, 9, 3, 64, 65, 25, 88, 66, 27, 92, 57, 50, 60, 80, 24, 68, 63, 39, 53, 1, 72, 49, 43, 67, 84, 81, 94, 12, 75, 32, 4, 36, 77, 51, 95, 38, 47, 99, 40, 70, 13, 2, 42, 28, 45, 82, 54, 33, 29, 86, 8, 6, 11, 19, 56, 61, 59, 76, 85, 26, 34, 22, 97, 46, 74]
[85, 34, 26, 56, 86, 47, 95, 77, 51, 4, 29, 33, 6, 8, 61, 76, 73, 37, 44, 22, 90, 97, 58, 9, 20, 78, 35, 46, 55, 96, 3, 65, 74, 48, 5, 17, 15, 21, 87, 69, 89, 18, 93, 52, 84, 28, 24, 80, 68, 38, 72, 49, 63, 39, 88, 41, 92, 27, 0, 16, 14, 13, 42, 45, 91, 83, 57, 50, 60, 43, 1, 31, 10, 59, 54, 82, 11, 2, 99, 70, 40, 67, 12, 32, 75, 94, 81, 53, 7, 30, 64, 25, 98, 71, 62, 66, 36, 19, 79, 23]
[23, 37, 17, 78, 15, 87, 93, 21, 52, 18, 74, 96, 3, 69, 64, 65, 25, 7, 91, 5, 48, 62, 90, 22, 97, 44, 31, 16, 14, 58, 73, 20, 71, 35, 98, 66, 92, 27, 57, 60, 80, 24, 50, 86, 8, 54, 82, 33, 28, 13, 2, 42, 45, 47, 70, 40, 99, 75, 12, 32, 94, 81, 36, 4, 77, 51, 95, 38, 49, 72, 43, 63, 39, 53, 1, 67, 84, 29, 6, 19, 11, 26, 85, 34, 61, 59, 76, 56, 68, 89, 9, 83, 10, 46, 0, 41, 55, 30, 79, 88]
[0, 85, 61, 62, 9, 90, 97, 45, 2, 74, 5, 52, 7, 89, 71, 73, 86, 98, 58, 20, 83, 78, 87, 17, 23, 15, 93, 69, 21, 25, 96, 91, 18, 88, 81, 42, 77, 95, 47, 51, 4, 26, 50, 40, 70, 75, 68, 1, 63, 53, 80, 72, 43, 39, 66, 27, 92, 11, 54, 82, 33, 56, 60, 57, 30, 79, 16, 14, 44, 31, 10, 64, 55, 67, 84, 28, 32, 12, 24, 19, 59, 29, 38, 94, 76, 49, 36, 99, 13, 6, 8, 37, 48, 41, 65, 3, 35, 22, 46, 34]
[98, 7, 29, 74, 80, 78, 46, 8, 24, 45, 69, 52, 25, 68, 71, 79, 19, 37, 97, 28, 89, 9, 67, 0, 94, 53, 63, 14, 59, 73, 86, 26, 60, 57, 6, 83, 64, 36, 42, 51, 54, 44, 91, 18, 87, 21, 2, 31, 58, 75, 96, 27, 90, 34, 13, 82, 22, 20, 72, 84, 92, 10, 66, 99, 55, 93, 56, 70, 11, 12, 77, 1, 49, 41, 81, 47, 30, 40, 17, 23, 76, 32, 5, 3, 43, 95, 35, 62, 16, 15, 88, 65, 85, 48, 39, 4, 61, 33, 50, 38]
[50, 24, 72, 53, 94, 67, 39, 76, 85, 82, 54, 33, 45, 6, 26, 11, 19, 56, 8, 60, 29, 99, 40, 98, 44, 58, 71, 23, 17, 87, 21, 15, 93, 52, 5, 48, 1, 63, 49, 95, 77, 36, 4, 51, 38, 2, 28, 61, 43, 81, 47, 70, 13, 42, 88, 30, 79, 55, 18, 64, 96, 66, 27, 92, 9, 22, 90, 57, 97, 31, 10, 16, 14, 78, 83, 20, 73, 62, 7, 25, 65, 3, 74, 89, 91, 41, 32, 12, 75, 80, 68, 86, 34, 59, 46, 37, 35, 69, 0, 84]
[77, 51, 95, 4, 36, 32, 75, 12, 94, 81, 38, 29, 47, 2, 13, 99, 40, 70, 42, 28, 82, 54, 33, 84, 67, 49, 72, 43, 63, 39, 1, 53, 68, 50, 86, 8, 6, 56, 19, 11, 85, 26, 34, 61, 59, 22, 90, 44, 31, 16, 14, 10, 73, 20, 58, 35, 98, 37, 23, 83, 9, 71, 62, 48, 5, 89, 18, 52, 15, 87, 93, 21, 69, 65, 64, 3, 25, 96, 74, 91, 7, 41, 79, 30, 88, 55, 17, 78, 0, 46, 27, 92, 57, 76, 97, 66, 60, 80, 24, 45]
[89, 5, 58, 48, 73, 20, 16, 49, 72, 80, 24, 68, 63, 95, 77, 4, 36, 12, 32, 81, 14, 10, 19, 34, 56, 9, 83, 65, 17, 87, 52, 78, 93, 41, 88, 30, 18, 62, 0, 91, 69, 96, 74, 64, 23, 90, 44, 31, 97, 57, 50, 86, 82, 54, 39, 84, 45, 42, 51, 29, 38, 61, 99, 40, 33, 53, 1, 43, 13, 70, 2, 28, 11, 67, 85, 59, 26, 6, 8, 7, 79, 25, 55, 46, 27, 92, 60, 66, 35, 37, 98, 15, 21, 3, 71, 76, 22, 47, 75, 94]
[11, 82, 54, 33, 28, 13, 2, 42, 45, 40, 70, 99, 47, 29, 95, 51, 77, 4, 36, 32, 75, 12, 94, 81, 72, 43, 49, 84, 50, 86, 8, 6, 85, 26, 19, 56, 76, 61, 59, 44, 90, 22, 97, 16, 14, 10, 73, 20, 71, 58, 35, 98, 23, 37, 17, 78, 52, 15, 87, 69, 21, 93, 18, 74, 91, 7, 41, 79, 30, 55, 96, 3, 64, 65, 25, 5, 48, 62, 0, 46, 31, 83, 9, 89, 88, 66, 57, 92, 27, 80, 24, 60, 68, 63, 39, 53, 1, 67, 38, 34]
[25, 64, 55, 74, 89, 78, 93, 15, 96, 79, 60, 24, 80, 31, 48, 62, 91, 0, 21, 69, 39, 63, 53, 72, 92, 27, 66, 14, 16, 1, 43, 49, 77, 51, 95, 42, 13, 4, 70, 45, 33, 47, 2, 94, 8, 28, 97, 46, 57, 61, 85, 34, 6, 56, 22, 90, 10, 20, 58, 73, 83, 9, 87, 26, 11, 3, 99, 67, 75, 12, 32, 29, 38, 44, 19, 54, 82, 86, 68, 84, 88, 7, 30, 41, 35, 23, 5, 71, 37, 98, 52, 18, 40, 36, 81, 59, 76, 50, 17, 65]
[69, 93, 15, 21, 94, 42, 33, 54, 82, 45, 2, 28, 9, 7, 97, 90, 14, 16, 58, 20, 73, 62, 0, 84, 38, 24, 50, 6, 8, 56, 13, 4, 36, 29, 70, 99, 40, 77, 43, 39, 53, 66, 57, 46, 74, 79, 27, 86, 85, 19, 11, 26, 59, 68, 60, 67, 72, 1, 81, 49, 63, 31, 10, 44, 41, 52, 78, 25, 64, 65, 37, 71, 87, 17, 23, 35, 98, 96, 91, 30, 88, 18, 34, 61, 76, 22, 89, 48, 83, 5, 92, 55, 3, 75, 12, 32, 95, 47, 51, 80]
[68, 78, 46, 64, 36, 85, 48, 74, 24, 8, 26, 34, 60, 6, 57, 83, 67, 61, 37, 19, 79, 29, 4, 39, 66, 90, 27, 10, 92, 28, 2, 75, 96, 98, 7, 58, 97, 94, 31, 0, 33, 93, 88, 23, 17, 44, 35, 40, 16, 32, 63, 82, 5, 56, 42, 53, 51, 54, 49, 15, 43, 18, 91, 95, 21, 22, 87, 13, 41, 30, 62, 70, 11, 45, 9, 72, 84, 69, 38, 52, 25, 55, 99, 20, 89, 73, 59, 86, 1, 12, 77, 47, 50, 3, 65, 71, 76, 81, 14, 80]
[76, 11, 82, 54, 8, 6, 60, 24, 80, 68, 10, 14, 16, 97, 90, 22, 9, 71, 20, 58, 78, 87, 52, 25, 30, 79, 96, 17, 37, 46, 73, 89, 48, 7, 91, 5, 0, 50, 86, 42, 19, 85, 61, 56, 67, 1, 53, 63, 81, 12, 75, 32, 95, 77, 51, 38, 4, 39, 49, 36, 13, 28, 33, 29, 70, 99, 45, 40, 47, 2, 26, 27, 92, 72, 43, 88, 41, 66, 62, 18, 93, 15, 21, 3, 65, 64, 74, 55, 35, 31, 44, 59, 98, 23, 83, 69, 57, 84, 94, 34]
[17, 76, 23, 41, 13, 1, 49, 29, 68, 61, 4, 66, 80, 78, 85, 48, 74, 99, 55, 0, 79, 19, 53, 8, 45, 24, 56, 6, 83, 57, 65, 59, 73, 36, 64, 46, 71, 39, 38, 84, 72, 10, 2, 98, 7, 90, 27, 96, 75, 31, 28, 58, 94, 20, 89, 11, 70, 93, 33, 3, 82, 81, 63, 51, 86, 5, 14, 32, 16, 44, 35, 95, 91, 18, 22, 21, 87, 88, 42, 15, 62, 12, 40, 43, 77, 34, 60, 26, 97, 92, 9, 67, 37, 25, 69, 52, 30, 47, 50, 54]
[5, 48, 62, 90, 22, 97, 44, 31, 14, 16, 10, 46, 27, 66, 18, 52, 93, 15, 21, 69, 87, 78, 17, 37, 23, 83, 9, 71, 20, 73, 58, 35, 98, 55, 96, 74, 91, 7, 41, 88, 30, 79, 3, 64, 65, 25, 89, 24, 80, 60, 50, 86, 8, 6, 82, 54, 45, 28, 13, 99, 47, 2, 42, 40, 70, 38, 95, 4, 36, 12, 32, 75, 94, 81, 51, 77, 29, 56, 19, 85, 34, 76, 61, 59, 11, 26, 33, 84, 43, 72, 49, 67, 63, 39, 53, 1, 68, 92, 57, 0]
[6, 83, 57, 53, 51, 47, 12, 64, 29, 74, 97, 11, 70, 94, 59, 73, 65, 86, 56, 9, 24, 45, 26, 8, 90, 92, 10, 72, 84, 81, 13, 82, 5, 14, 32, 30, 62, 43, 1, 41, 15, 76, 49, 17, 91, 95, 44, 35, 18, 23, 71, 36, 31, 60, 34, 93, 33, 38, 69, 68, 4, 66, 67, 3, 88, 87, 21, 37, 48, 85, 39, 52, 20, 89, 0, 28, 98, 7, 75, 58, 61, 78, 80, 46, 19, 79, 25, 55, 99, 50, 40, 16, 2, 27, 96, 22, 42, 63, 77, 54]
[53, 63, 39, 43, 72, 49, 38, 77, 51, 95, 4, 36, 12, 32, 75, 81, 94, 1, 68, 50, 8, 6, 11, 54, 82, 28, 45, 42, 2, 40, 99, 70, 13, 47, 80, 24, 86, 56, 19, 26, 85, 34, 61, 59, 22, 90, 44, 97, 76, 27, 57, 92, 46, 16, 14, 10, 31, 73, 58, 35, 37, 23, 9, 83, 18, 96, 3, 64, 65, 25, 30, 79, 88, 41, 55, 5, 48, 62, 7, 91, 74, 52, 89, 15, 21, 93, 69, 87, 78, 17, 98, 71, 20, 0, 66, 60, 67, 84, 29, 33]
[62, 48, 5, 89, 18, 52, 15, 21, 93, 69, 87, 65, 64, 3, 96, 55, 30, 79, 41, 7, 91, 0, 46, 90, 97, 44, 22, 27, 92, 57, 66, 63, 39, 1, 43, 72, 49, 84, 81, 94, 12, 75, 32, 4, 36, 95, 51, 77, 38, 29, 47, 99, 40, 70, 13, 28, 45, 2, 42, 82, 54, 33, 85, 26, 11, 19, 59, 61, 76, 8, 6, 50, 80, 24, 60, 68, 53, 67, 86, 56, 34, 16, 14, 10, 31, 35, 37, 23, 9, 83, 17, 78, 98, 73, 20, 58, 71, 74, 88, 25]
[6, 83, 57, 65, 86, 9, 67, 48, 85, 24, 45, 71, 78, 96, 11, 0, 20, 89, 75, 98, 53, 51, 42, 54, 87, 22, 21, 49, 76, 23, 17, 44, 16, 43, 40, 35, 18, 95, 91, 19, 79, 37, 36, 73, 59, 88, 32, 81, 41, 50, 47, 30, 77, 12, 1, 15, 62, 5, 82, 3, 63, 13, 94, 29, 74, 64, 68, 55, 25, 99, 80, 46, 61, 4, 39, 97, 70, 10, 92, 52, 69, 38, 66, 28, 7, 58, 31, 27, 90, 84, 72, 2, 34, 26, 56, 60, 93, 8, 33, 14]
[85, 11, 95, 77, 51, 4, 6, 8, 56, 40, 70, 99, 13, 2, 33, 19, 34, 26, 28, 86, 76, 30, 62, 5, 48, 74, 35, 23, 58, 73, 16, 14, 31, 24, 80, 22, 44, 97, 46, 10, 9, 98, 21, 87, 15, 3, 96, 64, 25, 65, 52, 78, 69, 93, 17, 18, 91, 41, 88, 79, 60, 50, 68, 54, 82, 36, 38, 67, 84, 72, 49, 63, 39, 53, 43, 81, 55, 7, 0, 92, 27, 66, 89, 61, 59, 29, 47, 42, 45, 94, 32, 12, 75, 37, 83, 71, 20, 90, 57, 1]
[68, 63, 39, 53, 72, 43, 49, 84, 67, 81, 94, 32, 75, 12, 4, 36, 77, 51, 95, 38, 33, 82, 54, 56, 8, 6, 50, 86, 24, 80, 60, 92, 27, 44, 31, 14, 16, 90, 97, 22, 76, 61, 58, 73, 20, 71, 9, 83, 35, 89, 52, 15, 87, 78, 17, 3, 64, 65, 69, 21, 93, 37, 23, 48, 5, 62, 91, 7, 30, 79, 88, 41, 55, 96, 18, 74, 0, 57, 66, 1, 29, 28, 13, 2, 45, 42, 47, 99, 70, 40, 34, 85, 26, 19, 11, 59, 10, 46, 98, 25]
[33, 82, 54, 11, 19, 50, 24, 80, 60, 68, 63, 39, 53, 1, 72, 43, 49, 84, 67, 81, 94, 12, 75, 32, 4, 36, 77, 51, 95, 38, 47, 99, 40, 70, 13, 2, 42, 45, 28, 29, 86, 8, 6, 56, 85, 26, 61, 59, 76, 97, 22, 90, 44, 31, 16, 14, 10, 73, 20, 71, 58, 35, 37, 23, 98, 17, 78, 15, 87, 52, 18, 74, 96, 3, 64, 65, 25, 30, 79, 41, 7, 91, 0, 62, 48, 5, 89, 83, 9, 21, 69, 93, 55, 88, 66, 57, 92, 27, 46, 34]
[71, 25, 99, 61, 74, 29, 39, 66, 89, 0, 33, 20, 94, 75, 28, 96, 97, 76, 17, 23, 54, 49, 42, 57, 6, 83, 60, 34, 70, 26, 98, 2, 27, 90, 92, 10, 19, 79, 37, 48, 85, 67, 9, 7, 58, 31, 11, 52, 69, 38, 4, 21, 22, 87, 18, 35, 16, 44, 95, 91, 64, 36, 80, 78, 46, 3, 82, 5, 65, 14, 32, 13, 63, 30, 62, 12, 47, 43, 24, 8, 45, 84, 72, 73, 59, 88, 86, 56, 93, 15, 77, 41, 81, 1, 50, 53, 51, 55, 68, 40]
[79, 19, 85, 26, 60, 14, 32, 82, 86, 13, 77, 12, 1, 91, 95, 17, 44, 35, 43, 89, 70, 34, 57, 6, 83, 87, 21, 22, 8, 24, 45, 94, 0, 61, 99, 55, 68, 74, 48, 25, 64, 36, 71, 98, 96, 75, 97, 11, 33, 37, 29, 27, 90, 23, 54, 76, 15, 47, 5, 3, 88, 59, 73, 16, 40, 58, 31, 28, 7, 2, 84, 92, 10, 20, 9, 67, 38, 69, 52, 39, 72, 93, 56, 49, 42, 4, 66, 78, 80, 46, 51, 53, 41, 18, 62, 30, 63, 81, 50, 65]
[49, 43, 1, 94, 81, 2, 13, 28, 82, 54, 6, 8, 56, 19, 26, 85, 11, 59, 61, 16, 14, 10, 71, 20, 73, 58, 37, 23, 9, 83, 35, 98, 89, 5, 48, 62, 46, 22, 97, 44, 31, 90, 60, 50, 80, 24, 39, 63, 53, 68, 77, 51, 95, 38, 29, 12, 75, 32, 36, 4, 47, 99, 70, 40, 67, 33, 84, 86, 72, 76, 66, 92, 27, 57, 18, 3, 64, 65, 91, 0, 21, 15, 87, 17, 78, 52, 93, 69, 96, 74, 7, 41, 88, 30, 79, 55, 42, 45, 34, 25]
[41, 79, 46, 0, 80, 24, 10, 14, 16, 73, 20, 48, 5, 62, 93, 9, 72, 67, 37, 23, 17, 61, 6, 8, 26, 19, 38, 29, 33, 54, 82, 42, 70, 32, 11, 45, 60, 81, 12, 94, 75, 4, 28, 71, 95, 77, 22, 59, 90, 97, 31, 44, 50, 56, 83, 21, 87, 65, 3, 55, 74, 89, 96, 91, 88, 35, 86, 76, 57, 2, 51, 36, 68, 66, 43, 49, 92, 27, 98, 15, 52, 7, 39, 63, 1, 64, 78, 69, 30, 58, 25, 18, 53, 85, 99, 47, 13, 40, 84, 34]
[76, 61, 59, 22, 97, 44, 90, 16, 14, 10, 73, 20, 58, 71, 35, 98, 37, 23, 78, 17, 52, 18, 96, 55, 30, 79, 41, 7, 91, 0, 62, 48, 5, 89, 83, 9, 15, 87, 69, 21, 93, 25, 65, 64, 3, 74, 88, 66, 57, 27, 92, 50, 86, 8, 6, 11, 54, 82, 33, 28, 13, 2, 42, 45, 40, 70, 99, 47, 29, 95, 51, 77, 4, 36, 12, 75, 32, 94, 81, 72, 43, 49, 84, 67, 63, 39, 53, 1, 68, 60, 80, 24, 38, 56, 19, 26, 85, 34, 46, 31]
[91, 62, 48, 5, 66, 92, 27, 31, 14, 16, 10, 44, 97, 22, 90, 46, 58, 73, 20, 23, 37, 17, 87, 15, 21, 93, 52, 96, 74, 18, 65, 64, 3, 69, 78, 89, 83, 9, 71, 98, 35, 45, 2, 40, 70, 13, 99, 42, 47, 51, 77, 95, 4, 36, 32, 75, 12, 94, 43, 72, 49, 67, 84, 54, 82, 6, 8, 56, 50, 24, 80, 60, 86, 19, 76, 61, 59, 85, 26, 11, 33, 29, 38, 81, 68, 63, 39, 53, 1, 30, 79, 41, 88, 7, 55, 0, 57, 28, 34, 25]
[0, 46, 36, 71, 64, 74, 29, 4, 61, 67, 38, 69, 66, 63, 13, 30, 43, 18, 91, 77, 40, 35, 44, 49, 86, 88, 59, 73, 16, 41, 5, 1, 76, 81, 54, 51, 6, 83, 57, 60, 34, 11, 48, 85, 68, 8, 24, 45, 56, 22, 21, 87, 37, 89, 97, 28, 7, 96, 98, 58, 75, 27, 47, 3, 82, 32, 14, 17, 23, 15, 12, 62, 94, 92, 2, 10, 90, 31, 84, 72, 99, 55, 53, 19, 79, 9, 65, 93, 50, 42, 70, 26, 80, 25, 52, 39, 20, 95, 33, 78]
